#  Frequency Ave 	 Frequency Std 	 Capacitance Ave 	 Capacitance Std 	 Loss Ave 	 Loss Std 	 Voltage Ave 	 Voltage Std 	 Time Ave 	 Time Std 	 Frequency Ave 	 Capacitance Ave 	 Resistance Ave 	 Resistance Std 	 ReZ Ave 	 ReZ Std 	 ImZ Ave 	 ImZ Std 	 MagZ Ave 	 Magz Std 
#   Hz 	 Hz 	 pF 	 pF 	 tand 	 tand 	 V 	 V 	 s 	 s 	 rad s-1 	 F 	 Ohm 	 Ohm 	 Ohm 	 Ohm 	 Ohm 	 Ohm 	 Ohm 	 Ohm 
2.000000000000000000e+03	0.000000000000000000e+00	5.084010000000000140e+00	7.106335201781883223e-05	2.684099999999999819e-01	1.224744871390547720e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.549740943750000000e+09	8.291561975888499525e-01	1.256637061435917167e+04	5.084009999999999862e-12	5.831564020564043522e+07	2.782971409013401626e+03	3.918951154852987733e+06	1.914435602153616856e+02	1.460061530812185630e+07	1.999432275890670780e+02	1.511741199841711856e+07	5.147346329436960133e+01
6.000000000000000000e+02	0.000000000000000000e+00	5.925440000000000040e+00	1.837117307088420159e-04	4.849325000000000441e-01	2.947456530638610300e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.549740927500000000e+09	1.118033988749894903e+00	3.769911184307751682e+03	5.925440000000000245e-12	9.231387575895035267e+07	6.298717370948137614e+03	1.757545246223213151e+07	1.153220264482147741e+03	3.624309045533581078e+07	1.170817643853349409e+03	4.027974844764842093e+07	5.041310514180887594e+02
2.400000000000000000e+03	0.000000000000000000e+00	4.988915000000000433e+00	6.538348415318185421e-05	2.466047500000000114e-01	7.119515432946932279e-06	1.000000000000000056e-01	0.000000000000000000e+00	1.549740946250000000e+09	8.291561975888499525e-01	1.507964473723100673e+04	4.988915000000000053e-12	5.390156164184644073e+07	1.708982263140360828e+03	3.090046536785209086e+06	1.155559845186657810e+02	1.253036097960484959e+07	1.523595722613291343e+02	1.290574809450045228e+07	3.015180077786870427e+01
1.200000000000000000e+04	0.000000000000000000e+00	4.405755000000000088e+00	1.042832680730409426e-04	1.224359999999999893e-01	2.068816086557709731e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.549740965000000000e+09	7.071067811865475727e-01	7.539822368615503365e+04	4.405755000000000345e-12	2.458721903356317803e+07	4.195096460234751248e+03	3.631329572350782692e+05	6.246778510637271609e+01	2.965900202841307502e+06	6.974908761537503210e+01	2.988047783728433307e+06	1.124062211189060534e+01
1.000000000000000000e+02	0.000000000000000000e+00	7.978557499999999969e+00	9.841080987368275561e-04	1.348457000000000017e+00	7.978279889800540771e-04	1.000000000000000056e-01	0.000000000000000000e+00	1.549740755000000000e+09	1.185326959112969725e+01	6.283185307179586516e+02	7.978557500000000458e-12	1.479308151179639101e+08	8.940643479769433907e+04	9.544211243078812957e+07	1.871681226687873641e+04	7.077875855944098532e+07	5.525631674973564077e+04	1.188226808671932071e+08	1.503458401493361089e+04
1.000000000000000000e+03	0.000000000000000000e+00	5.516807499999999642e+00	1.875333303710466359e-04	3.748374999999999901e-01	1.479019945776383177e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.549740934500000000e+09	1.118033988749894903e+00	6.283185307179585834e+03	5.516807499999999563e-12	7.696429025065408647e+07	4.008380262696351110e+03	9.481539189636439085e+06	6.767129413093714447e+02	2.529506570083419979e+07	7.247490245486756066e+02	2.701369901020832732e+07	2.388534634731202573e+02
2.400000000000000000e+02	0.000000000000000000e+00	6.877902500000000252e+00	4.823574919081402416e-04	7.930809999999999249e-01	2.259668117224328926e-04	1.000000000000000056e-01	0.000000000000000000e+00	1.549740880000000000e+09	6.708203932499369415e+00	1.507964473723100582e+03	6.877902499999999833e-12	1.215724949062708169e+08	3.567265002919369726e+04	4.694132476790150255e+07	5.116515769264594383e+03	5.918856304450806975e+07	1.344510656715162258e+04	7.554319271939273179e+07	3.180618360235434920e+03
6.000000000000000000e+03	0.000000000000000000e+00	4.610999999999999766e+00	0.000000000000000000e+00	1.635999999999999954e-01	1.732050807568806809e-04	1.000000000000000056e-01	0.000000000000000000e+00	1.549740957000000000e+09	7.071067811865475727e-01	3.769911184307751682e+04	4.610999999999999638e-12	3.516336750887670368e+07	3.722783562994415843e+04	9.166130141803678125e+05	9.198352414867570133e+02	5.602769035332320258e+06	3.092470766511518718e+02	5.677252881547859870e+06	1.495213092067220657e+02
5.000000000000000000e+02	0.000000000000000000e+00	6.092042500000000693e+00	1.536839288929907365e-04	5.328817500000000429e-01	6.529691799772355232e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.549740920500000000e+09	3.354101966249684708e+00	3.141592653589792917e+03	6.092042500000000595e-12	9.805197729236675799e+07	1.226682504606762450e+04	2.168530598913574964e+07	1.736418766715965376e+03	4.069440544574052840e+07	2.323539528087141207e+03	4.611168106266310066e+07	8.177067229482029234e+02
1.200000000000000000e+02	0.000000000000000000e+00	7.747155000000000236e+00	9.585796784827806854e-04	1.199227749999999926e+00	6.259853732316855929e-04	1.000000000000000056e-01	0.000000000000000000e+00	1.549740797250000000e+09	1.151900603350827268e+01	7.539822368615502910e+02	7.747154999999999819e-12	1.427561973512281179e+08	7.658226208451204002e+04	8.420509856450803578e+07	1.178734040782335069e+04	7.021610245802603662e+07	4.446427824418120872e+04	1.096394074621644616e+08	9.053903255196175451e+03
