#  Frequency Ave 	 Frequency Std 	 Capacitance Ave 	 Capacitance Std 	 Loss Ave 	 Loss Std 	 Voltage Ave 	 Voltage Std 	 Time Ave 	 Time Std 	 Frequency Ave 	 Capacitance Ave 	 Resistance Ave 	 Resistance Std 	 ReZ Ave 	 ReZ Std 	 ImZ Ave 	 ImZ Std 	 MagZ Ave 	 Magz Std 
#   Hz 	 Hz 	 pF 	 pF 	 tand 	 tand 	 V 	 V 	 s 	 s 	 rad s-1 	 F 	 Ohm 	 Ohm 	 Ohm 	 Ohm 	 Ohm 	 Ohm 	 Ohm 	 Ohm 
5.000000000000000000e+01	0.000000000000000000e+00	7.467225000000000001e+00	5.381159261720436064e-03	1.031369999999999898e+00	2.902765922357585134e-03	1.000000000000000056e-01	0.000000000000000000e+00	1.549739639500000000e+09	2.415056935146664330e+01	3.141592653589793258e+02	7.467225000000000224e-12	4.133104586444992423e+08	1.200778344962083502e+06	2.130363700340930820e+08	1.500038621474007086e+05	2.065566867701145709e+08	6.186500486821563682e+05	2.967324717767677307e+08	1.076952956206895178e+05
6.000000000000000000e+01	0.000000000000000000e+00	7.252777499999999655e+00	3.708978127463205283e-03	9.318425000000000180e-01	1.915350816430253390e-03	1.000000000000000056e-01	0.000000000000000000e+00	1.549739722750000000e+09	2.269774217846347852e+01	3.769911184307751455e+02	7.252777499999999890e-12	3.924840503621787429e+08	8.313225647873801645e+05	1.824119769485914707e+08	1.035030943477856927e+05	1.957540860699007511e+08	3.854716779098691768e+05	2.675701619152546525e+08	7.056315660094536725e+04
3.200000000000000000e+02	0.000000000000000000e+00	5.584284250000000505e+00	1.950620093711302521e-04	3.868000000000000327e-01	8.943992397134537984e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.549739973500000000e+09	3.354101966249684708e+00	2.010619298297467594e+03	5.584284250000000546e-12	2.302587652074704766e+08	5.384691003347063088e+04	2.996656527136802673e+07	5.494327013555113808e+03	7.747302293528443575e+07	5.122985626977961147e+03	8.306662577048780024e+07	1.983220802272713854e+03
1.600000000000000000e+03	0.000000000000000000e+00	4.713569999999999816e+00	1.284523257865420674e-04	1.830735000000000001e-01	1.080509139248704417e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.549740016750000000e+09	8.291561975888499525e-01	1.005309649148733843e+04	4.713570000000000079e-12	1.152722322761457860e+08	7.493644133447128297e+03	3.738165347831664141e+06	3.008401993724800718e+02	2.041893200180071965e+07	5.274322618830150304e+02	2.075829145815933868e+07	5.869677001020193075e+01
8.000000000000000000e+03	0.000000000000000000e+00	4.262299999999999756e+00	1.581138830084717704e-04	9.490500000000000325e-02	2.872281323269048540e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.549740035750000000e+09	8.291561975888499525e-01	5.026548245743668667e+04	4.262299999999999721e-12	4.918096399313830584e+07	1.499591617682429387e+04	4.390167218710150919e+05	1.353770522772129539e+02	4.625854505779622123e+06	1.704075037057295390e+02	4.646640247611600906e+06	1.823411358122072556e+01
2.000000000000000000e+02	0.000000000000000000e+00	5.965712499999999530e+00	6.652584084401449386e-04	4.889885000000000481e-01	2.024851846432264052e-04	1.000000000000000056e-01	0.000000000000000000e+00	1.549739932000000000e+09	7.382411530116700149e+00	1.256637061435917303e+03	5.965712499999999052e-12	2.727904551716778874e+08	1.169840855601259536e+05	5.264009764111053944e+07	1.679063271641209212e+04	1.076509931033358276e+08	1.928167656868507402e+04	1.198320332623965442e+08	7.376883445784048490e+03
8.000000000000000000e+01	0.000000000000000000e+00	6.910549999999999748e+00	2.103271261630288488e-03	7.924419999999999797e-01	8.406595624865061600e-04	1.000000000000000056e-01	0.000000000000000000e+00	1.549739784500000000e+09	1.386542462386204733e+01	5.026548245743668986e+02	6.910549999999999468e-12	3.632871576738788486e+08	4.009394910624154145e+05	1.401329076328288615e+08	6.320302374872639484e+04	1.768368002110297382e+08	1.510656822513766820e+05	2.256290887950988412e+08	3.925508993616890803e+04
2.000000000000000000e+03	0.000000000000000000e+00	4.632640000000000313e+00	1.086278049117326319e-04	1.662025000000000030e-01	1.479019945775327605e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.549740019250000000e+09	8.291561975888499525e-01	1.256637061435917167e+04	4.632639999999999938e-12	1.033532246175889820e+08	9.511233560888995271e+03	2.778210861443333328e+06	2.731336810107479209e+02	1.671581872380580008e+07	3.799948572866056224e+02	1.694511880152447522e+07	4.873538009589082520e+01
6.000000000000000000e+02	0.000000000000000000e+00	5.173829999999999707e+00	5.916079783104594196e-05	2.859375000000000111e-01	1.920286436966543269e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.549740003500000000e+09	1.118033988749894903e+00	3.769911184307751682e+03	5.173829999999999978e-12	1.793021969058203697e+08	1.221479456718751317e+04	1.355179494904865511e+07	8.343786965965329046e+02	4.739425555951442569e+07	6.706792756471355688e+02	4.929367714404784143e+07	2.307344518538552904e+02
2.400000000000000000e+03	0.000000000000000000e+00	4.572322500000000289e+00	8.287792227101651438e-05	1.538632500000000070e-01	1.336740438528953221e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.549740022000000000e+09	7.071067811865475727e-01	1.507964473723100673e+04	4.572322499999999877e-12	9.426210487722179294e+07	8.365686759267988236e+03	2.179943844499707688e+06	2.000184047291303102e+02	1.416806056351797841e+07	2.517421962078050797e+02	1.433478619640647247e+07	3.422202307800765908e+01
1.200000000000000000e+04	0.000000000000000000e+00	4.185925000000000118e+00	1.625576820701768639e-04	8.161925000000000430e-02	1.751249553889727741e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.549740040750000000e+09	8.291561975888499525e-01	7.539822368615503365e+04	4.185924999999999655e-12	3.881993850984223187e+07	8.464662098235876329e+03	2.568954996121363656e+05	5.872079519653407687e+01	3.147486648212723900e+06	1.209544080952947240e+02	3.157953055128960405e+06	1.195710646186952353e+01
1.000000000000000000e+02	0.000000000000000000e+00	6.657347500000000196e+00	1.632197521748101916e-03	7.018732500000000041e-01	6.027700121107216905e-04	1.000000000000000056e-01	0.000000000000000000e+00	1.549739830500000000e+09	1.229837387624884393e+01	6.283185307179586516e+02	6.657347499999999871e-12	3.406122114799557924e+08	3.042050387011934072e+05	1.124155982617789060e+08	5.028445113699438662e+04	1.601650985584347546e+08	9.536021184550765611e+04	1.956786281860816479e+08	2.888906716020694148e+04
1.000000000000000000e+03	0.000000000000000000e+00	4.910700000000000287e+00	1.224744871392360608e-04	2.257175000000000153e-01	1.089724735884347847e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.549740010500000000e+09	1.118033988749894903e+00	6.283185307179585834e+03	4.910700000000000068e-12	1.435858014957740903e+08	7.802418891908808291e+03	6.960822678074795753e+06	4.752090303396830677e+02	3.083864865628404543e+07	7.133050159732330258e+02	3.161447932991037145e+07	1.078253821457936539e+02
2.400000000000000000e+02	0.000000000000000000e+00	5.810005000000000308e+00	5.856833615529434371e-04	4.462204999999999644e-01	1.783164322209369163e-04	1.000000000000000056e-01	0.000000000000000000e+00	1.549739956500000000e+09	6.264982043070833839e+00	1.507964473723100582e+03	5.810005000000000142e-12	2.557895896981111169e+08	1.054194664737253624e+05	4.247387524269107729e+07	1.370000654368928190e+04	9.518584476215475798e+07	1.451900452471405333e+04	1.042323132297115922e+08	5.583732853129732575e+03
6.000000000000000000e+03	0.000000000000000000e+00	4.324499999999999567e+00	8.660254037843431773e-04	1.057749999999999940e-01	3.699662146737174432e-04	1.000000000000000056e-01	0.000000000000000000e+00	1.549740032750000000e+09	8.291561975888499525e-01	3.769911184307751682e+04	4.324499999999999193e-12	5.798957766430915892e+07	2.031606806212705269e+05	6.416289577534602722e+05	2.212781967833150702e+03	6.065979274435928091e+06	1.277595457650471189e+03	6.099819036439852789e+06	2.354569992279736255e+02
5.000000000000000000e+02	0.000000000000000000e+00	5.282217499999999788e+00	1.838987493159743880e-04	3.116944999999999855e-01	5.917136131611240520e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.549739996500000000e+09	3.354101966249684708e+00	3.141592653589792917e+03	5.282217499999999853e-12	1.933324295379042029e+08	3.731386404408334784e+04	1.711967867669177428e+07	2.928027057217571382e+03	5.492454527331017703e+07	2.449605947116787775e+03	5.753076630354470015e+07	8.725859542173582213e+02
1.200000000000000000e+02	0.000000000000000000e+00	6.462024999999999686e+00	1.494431329971420688e-03	6.372780000000000111e-01	5.037831874924049002e-04	1.000000000000000056e-01	0.000000000000000000e+00	1.549739872750000000e+09	1.196609794377432046e+01	7.539822368615502910e+02	6.462024999999999620e-12	3.220633645489568114e+08	2.652696072053697426e+05	9.301988296727330983e+07	4.453456217542581726e+04	1.459643718554120958e+08	7.089595019402790058e+04	1.730846511923869252e+08	2.393500544222266399e+04
