#  Frequency Ave 	 Frequency Std 	 Capacitance Ave 	 Capacitance Std 	 Loss Ave 	 Loss Std 	 Voltage Ave 	 Voltage Std 	 Time Ave 	 Time Std 	 Frequency Ave 	 Capacitance Ave 	 Resistance Ave 	 Resistance Std 	 ReZ Ave 	 ReZ Std 	 ImZ Ave 	 ImZ Std 	 MagZ Ave 	 Magz Std 
#   Hz 	 Hz 	 pF 	 pF 	 tand 	 tand 	 V 	 V 	 s 	 s 	 rad s-1 	 F 	 Ohm 	 Ohm 	 Ohm 	 Ohm 	 Ohm 	 Ohm 	 Ohm 	 Ohm 
5.000000000000000000e+02	0.000000000000000000e+00	1.044997500000000059e+02	8.135570047633523816e-03	2.623920000000000030e+00	9.204618405996095815e-04	1.499999999999999944e-02	0.000000000000000000e+00	1.560978129500000000e+09	3.354101966249684708e+00	3.141592653589792917e+03	1.044997499999999989e-10	1.160871865814693505e+06	4.171379003665996379e+02	1.013645699769345927e+06	2.725835252464491418e+02	3.863096816097083502e+05	2.434538874504044372e+02	1.084763925822702236e+06	2.547732739039732337e+02
6.000000000000000000e+02	0.000000000000000000e+00	1.008567500000000052e+02	8.227241335956149773e-03	2.347527499999999989e+00	2.239838163798261810e-04	1.799999999999999864e-02	0.000000000000000000e+00	1.560977945500000000e+09	1.118033988749894903e+00	3.769911184307751682e+03	1.008567499999999992e-10	1.120348722781418823e+06	1.406375257850205003e+02	9.482755468192013213e+05	8.582639040623081428e+01	4.039465125836444786e+05	8.882266876194867677e+01	1.030727557467900217e+06	7.904713350769998215e+01
8.000000000000000000e+02	0.000000000000000000e+00	9.587527499999998781e+01	1.323584149196836137e-03	1.911788500000000113e+00	2.644971644460489399e-04	8.000000000000000167e-02	0.000000000000000000e+00	1.560977852500000000e+09	1.118033988749894903e+00	5.026548245743669213e+03	9.587527499999998923e-11	1.085384654595782049e+06	1.509093990740598770e+02	8.522160728785584215e+05	6.776947353380113270e+01	4.457690130882983794e+05	9.739143078764730888e+01	9.617599741631317884e+05	6.022452273258405597e+01
1.000000000000000000e+03	0.000000000000000000e+00	9.237348000000000070e+01	1.232152587953184650e-03	1.567403000000000102e+00	1.894914246080883194e-04	1.000000000000000056e-01	0.000000000000000000e+00	1.560978084500000000e+09	1.118033988749894903e+00	6.283185307179585834e+03	9.237347999999999264e-11	1.099239061854067491e+06	1.336991136725465026e+02	7.812414127394097159e+05	4.049550366818664315e+01	4.984304692152621574e+05	8.621711793529578927e+01	9.266990221324370941e+05	3.450256109848233876e+01
1.200000000000000000e+03	0.000000000000000000e+00	9.031539750000000311e+01	1.634631074583575315e-03	1.385090975000000002e+00	1.360014774735924441e-04	1.000000000000000056e-01	0.000000000000000000e+00	1.560977933000000000e+09	7.071067811865475727e-01	7.539822368615503365e+03	9.031539750000000043e-11	1.060226825485342881e+06	1.058569942132984636e+02	6.969459696806865977e+05	2.354373077991234098e+01	5.031770347653059289e+05	6.611201460389278850e+01	8.596050331223977264e+05	1.967307448224769928e+01
1.600000000000000000e+03	0.000000000000000000e+00	8.706080000000000041e+01	9.513148795270876413e-04	1.091453250000000041e+00	1.051555395592145058e-04	1.000000000000000056e-01	0.000000000000000000e+00	1.560978080750000000e+09	8.291561975888499525e-01	1.005309649148733843e+04	8.706080000000000401e-11	1.046820832974217716e+06	1.015020403385050543e+02	5.690975314670959488e+05	7.444033640195779178e+00	5.214126500306779053e+05	5.497257641356301860e+01	7.718439945571620483e+05	7.430501741172136576e+00
2.000000000000000000e+03	0.000000000000000000e+00	8.504062500000000568e+01	9.781998773298367263e-04	9.361889999999999379e-01	8.692813123497501369e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.560977938750000000e+09	8.291561975888499525e-01	1.256637061435917167e+04	8.504062500000000328e-11	9.995399541884479113e+05	9.351991453260619380e+01	4.668638703948303591e+05	6.405755893060767647e+00	4.986854902106630616e+05	4.358801405063000090e+01	6.831171873307612259e+05	6.511140625167557872e+00
2.400000000000000000e+03	0.000000000000000000e+00	8.338737499999999159e+01	5.117372372610997202e-04	8.170330000000000092e-01	6.611353870423907636e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.560977941750000000e+09	8.291561975888499525e-01	1.507964473723100673e+04	8.338737499999998627e-11	9.733499014170282753e+05	7.898873696579478576e+01	3.896468446981227025e+05	6.925842993313014340e+00	4.769046595402176608e+05	3.099109387497319901e+01	6.158430951747156214e+05	6.147107381688099004e+00
3.200000000000000000e+03	0.000000000000000000e+00	8.112064999999999770e+01	8.321658488517619376e-04	6.767737500000000628e-01	4.704452678049448185e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.560977744250000000e+09	8.291561975888499525e-01	2.010619298297467685e+04	8.112065000000000049e-11	9.059312190712767188e+05	6.365597599684640073e+01	2.845888945159769501e+05	8.443354679333568313e+00	4.205081750230073230e+05	1.863310532705174438e+01	5.077577809773139888e+05	5.930834458747175297e+00
4.000000000000000000e+03	0.000000000000000000e+00	7.903835000000000832e+01	8.616843969802422294e-04	5.586047499999999832e-01	4.135441330738194842e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.560978093000000000e+09	7.071067811865475727e-01	2.513274122871834334e+04	7.903835000000000965e-11	9.011926699097746750e+05	6.743629215202233240e+01	2.143285700563236896e+05	9.132756429945334986e+00	3.836855487826119061e+05	1.383164864695527818e+01	4.394898591401200392e+05	5.511683114393143512e+00
5.000000000000000000e+03	0.000000000000000000e+00	7.748067499999999086e+01	6.057020719794505665e-04	4.872277499999999595e-01	3.702279703102053437e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.560977936000000000e+09	7.071067811865475727e-01	3.141592653589793190e+04	7.748067499999999569e-11	8.431885806093126303e+05	6.440923972774290007e+01	1.617639847232147877e+05	7.885055475315347451e+00	3.320089726482426631e+05	9.861660360124215430e+00	3.693203821514241863e+05	4.460683091994281035e+00
6.000000000000000000e+03	0.000000000000000000e+00	7.604497499999999377e+01	9.010410645504990552e-04	4.258120000000000238e-01	2.914618328356611464e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.560978090000000000e+09	7.071067811865475727e-01	3.769911184307751682e+04	7.604497499999998637e-11	8.191821179969509831e+05	5.690567551910626065e+01	1.257332732046247402e+05	6.557545488105450460e+00	2.952788394987101201e+05	6.747333300414056545e+00	3.209337144122658647e+05	3.508822894041668583e+00
8.000000000000000000e+03	0.000000000000000000e+00	7.422834999999999184e+01	4.716990566026723220e-04	3.592737500000000028e-01	2.343474983863674856e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.560977930000000000e+09	7.071067811865475727e-01	5.026548245743668667e+04	7.422834999999998956e-11	7.459931690998233389e+05	4.889010302548052067e+01	8.528291236410090642e+04	4.416841803097528718e+00	2.373758516009057057e+05	3.742442462443526630e+00	2.522309855361908849e+05	2.354747918443331756e+00
1.000000000000000000e+04	0.000000000000000000e+00	7.271435999999999922e+01	6.373382147649689269e-04	3.089257750000000136e-01	1.619573632165640452e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.560978087250000000e+09	8.291561975888499525e-01	6.283185307179586380e+04	7.271435999999999673e-11	7.085097005791536067e+05	3.765985848477362197e+01	6.172589906375229475e+04	2.883728613050484224e+00	1.998081871405915299e+05	2.348587603565037263e+00	2.091253171274061315e+05	1.693653904320448600e+00
1.200000000000000000e+04	0.000000000000000000e+00	7.162397749999999519e+01	5.545437313659918634e-04	2.762770750000000386e-01	1.790996580118655093e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.560978119000000000e+09	7.071067811865475727e-01	7.539822368615503365e+04	7.162397749999999282e-11	6.702481148323932430e+05	4.375836730141871556e+01	4.753136091568488337e+04	2.749436989335082959e+00	1.720423633256030153e+05	1.960755585809263124e+00	1.784875487230296712e+05	1.535509589858664592e+00
1.600000000000000000e+04	0.000000000000000000e+00	7.017052499999999782e+01	5.494770240858024013e-04	2.369413999999999965e-01	1.648575142357934709e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.560977948750000000e+09	8.291561975888499525e-01	1.005309649148733733e+05	7.017052500000000104e-11	5.982799834049635101e+05	4.188952881184734167e+01	3.180272819435336351e+04	2.045104153486820397e+00	1.342219139177592588e+05	1.371315307649963566e+00	1.379381589566509065e+05	1.233185572197113444e+00
2.000000000000000000e+04	0.000000000000000000e+00	6.895557750000000397e+01	3.685359548276951214e-04	2.064292500000000086e-01	1.393511750936729433e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.560978121750000000e+09	8.291561975888499525e-01	1.256637061435917276e+05	6.895557749999999664e-11	5.590485189601201564e+05	3.785696328116217302e+01	2.284908536768699196e+04	1.439970435032674523e+00	1.106872469269107678e+05	8.188263426825758140e-01	1.130210039523573068e+05	9.327953664362796937e-01
