#  Frequency Ave 	 Frequency Std 	 Capacitance Ave 	 Capacitance Std 	 Loss Ave 	 Loss Std 	 Voltage Ave 	 Voltage Std 	 Time Ave 	 Time Std 	 Frequency Ave 	 Capacitance Ave 	 Resistance Ave 	 Resistance Std 	 ReZ Ave 	 ReZ Std 	 ImZ Ave 	 ImZ Std 	 MagZ Ave 	 Magz Std 
#   Hz 	 Hz 	 pF 	 pF 	 tand 	 tand 	 V 	 V 	 s 	 s 	 rad s-1 	 F 	 Ohm 	 Ohm 	 Ohm 	 Ohm 	 Ohm 	 Ohm 	 Ohm 	 Ohm 
2.000000000000000000e+03	0.000000000000000000e+00	6.278050000000000352e+00	1.500000000000204783e-04	6.055507499999999155e-01	1.834904629673580673e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.549743775000000000e+09	7.071067811865475727e-01	1.256637061435917167e+04	6.278050000000000295e-12	2.093219729062619433e+07	8.077334195225107578e+02	5.616236035558720119e+06	2.205577799420034353e+02	9.274591824977047741e+06	2.177759912506084277e+02	1.084251634663464129e+07	1.149403853683767238e+02
6.000000000000000000e+02	0.000000000000000000e+00	7.692840000000000344e+00	9.273618495479837192e-05	1.228227249999999993e+00	4.003357965507428677e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.549743758250000000e+09	1.479019945774904032e+00	3.769911184307751682e+03	7.692840000000000974e-12	2.807394552209173143e+07	9.756364707944280781e+02	1.688260667505085468e+07	2.011840926157669287e+02	1.374550733591919020e+07	5.755094296782259562e+02	2.177065410285782069e+07	1.567468473931727715e+02
2.400000000000000000e+03	0.000000000000000000e+00	6.099867500000000220e+00	3.491060010954770361e-05	5.492687499999999723e-01	2.355180460176468910e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.549743777750000000e+09	8.291561975888499525e-01	1.507964473723100673e+04	6.099867499999999706e-12	1.979263416121377796e+07	8.562042942316134031e+02	4.587369850246258080e+06	1.138428752998109559e+02	8.351776521504740231e+06	1.694239021007787755e+02	9.528700499444097281e+06	5.598180232024303393e+01
1.200000000000000000e+04	0.000000000000000000e+00	4.971484999999999488e+00	8.732124598266139065e-05	2.464264999999999928e-01	2.095829191513296738e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.549743796250000000e+09	8.291561975888499525e-01	7.539822368615503365e+04	4.971484999999999389e-12	1.082593321005444601e+07	9.401633788820098516e+02	6.197791166042847326e+05	5.189299758910171789e+01	2.515066831709596328e+06	4.642862528650609022e+01	2.590306414566534571e+06	1.406900104944012320e+01
1.000000000000000000e+02	0.000000000000000000e+00	8.752824999999999633e+00	6.759252917296753194e-04	5.438625000000000043e+00	2.381569860407091541e-03	2.500000000000000139e-02	0.000000000000000000e+00	1.549743588500000000e+09	1.162970334961300800e+01	6.283185307179586516e+02	8.752824999999999512e-12	3.343357145625894517e+07	1.486644938171314789e+04	3.234020793881282583e+07	1.344072701083257016e+04	5.946394160070390441e+06	5.133237784188087971e+03	3.288234561330093816e+07	1.321913346078774339e+04
1.000000000000000000e+03	0.000000000000000000e+00	7.054949999999999832e+00	1.500000000000945022e-04	8.950750000000000650e-01	4.924428900896777705e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.549743766500000000e+09	1.118033988749894903e+00	6.283185307179585834e+03	7.054949999999999539e-12	2.520384292213127390e+07	1.486582899517898795e+03	1.121071996899986267e+07	2.745544728397751442e+02	1.252489452727409638e+07	6.578505997620053449e+02	1.680931959190117940e+07	1.841045444958088240e+02
2.400000000000000000e+02	0.000000000000000000e+00	8.674220000000001818e+00	3.595135602447677853e-04	2.398340000000000138e+00	4.273172123844390033e-04	1.000000000000000056e-01	0.000000000000000000e+00	1.549743710500000000e+09	7.158910531638176700e+00	1.507964473723100582e+03	8.674220000000002191e-12	3.187628538889562711e+07	5.831102016017747701e+03	2.715529585867170990e+07	3.511947347924130554e+03	1.132253802991723828e+07	3.544355574640859231e+03	2.942125015377346426e+07	3.241546535994723399e+03
6.000000000000000000e+03	0.000000000000000000e+00	5.368000000000000327e+00	0.000000000000000000e+00	3.437000000000000055e-01	0.000000000000000000e+00	1.000000000000000056e-01	0.000000000000000000e+00	1.549743788750000000e+09	8.291561975888499525e-01	3.769911184307751682e+04	5.368000000000000553e-12	1.437728368057937175e+07	0.000000000000000000e+00	1.518950868954119738e+06	0.000000000000000000e+00	4.419408987355600111e+06	0.000000000000000000e+00	4.673156057721154764e+06	0.000000000000000000e+00
5.000000000000000000e+02	0.000000000000000000e+00	7.919185000000000585e+00	2.532291452418514752e-04	1.386325250000000064e+00	7.746410459043691311e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.549743751000000000e+09	2.915475947422650371e+00	3.141592653589792917e+03	7.919184999999999845e-12	2.899375770586561784e+07	1.866616979027965726e+03	1.907083750304792449e+07	5.694727051248112275e+02	1.375639483090128377e+07	1.173303725301232134e+03	2.351457509314822406e+07	4.622894028584805710e+02
1.200000000000000000e+02	0.000000000000000000e+00	8.836350000000001259e+00	3.041381265150782743e-04	4.513817500000000038e+00	1.595530867767634394e-03	2.999999999999999889e-02	0.000000000000000000e+00	1.549743628500000000e+09	1.073545527679194400e+01	7.539822368615502910e+02	8.836350000000001622e-12	3.325232220822326466e+07	1.180952310545388355e+04	3.169662514507662132e+07	1.020421914206955080e+04	7.022132628329927102e+06	4.759496564618594675e+03	3.246515658729153872e+07	9.962670932513474327e+03
